pincode,districtCode,districtNameEnglish,subdistrictCode,subdistrictNameEnglish,villageCode,villageNameEnglish
752081,367,Nayagarh,3031,Odagaon,406570,Jamusahi
752081,367,Nayagarh,3031,Odagaon,406575,Jaringi
752081,367,Nayagarh,3031,Odagaon,406519,Kaibalpur
752081,367,Nayagarh,3031,Odagaon,406508,Khangarpali
752081,367,Nayagarh,3031,Odagaon,406524,Korpitha
752081,367,Nayagarh,3031,Odagaon,406615,Kuradhighasa
752081,367,Nayagarh,3031,Odagaon,406533,Madangadia
752081,367,Nayagarh,3031,Odagaon,406561,Maheswarpur
752081,367,Nayagarh,3031,Odagaon,406583,Mahulia
766012,358,Kalahandi,3159,Kesinga,422343,Bhanramal
766012,358,Kalahandi,3159,Kesinga,422333,Dumermunda
766012,358,Kalahandi,3159,Kesinga,422303,Ghantsola
766012,358,Kalahandi,3159,Kesinga,422377,Kachharamunda
766012,358,Kalahandi,3159,Kesinga,422364,Karlakhunta
766012,358,Kalahandi,3159,Kesinga,422279,Kulihari Gumpha
766012,358,Kalahandi,3159,Kesinga,422369,Nagupala
766012,358,Kalahandi,3159,Kesinga,422294,Nunmath
766012,358,Kalahandi,3159,Kesinga,422330,Paralsinga
766012,358,Kalahandi,3159,Kesinga,422275,Sirjapali
766012,358,Kalahandi,3159,Kesinga,422302,Sukunabhata
766012,358,Kalahandi,3159,Kesinga,422306,Tansir
766012,358,Kalahandi,3159,Kesinga,422363,Turla
766012,358,Kalahandi,3161,Narala,422281,Kendubahali
762103,359,Kandhamal,3119,Baliguda,416552,Andaragan
762103,359,Kandhamal,3119,Baliguda,416635,Bandapanga
762103,359,Kandhamal,3119,Baliguda,416621,Bandespanga
762103,359,Kandhamal,3119,Baliguda,416782,Brudakia
762103,359,Kandhamal,3119,Baliguda,416638,Damikia
762103,359,Kandhamal,3119,Baliguda,416734,Dapakia
762103,359,Kandhamal,3119,Baliguda,416643,Duasapadar
762103,359,Kandhamal,3119,Baliguda,416633,Ganjulpadi
762103,359,Kandhamal,3119,Baliguda,416649,Gudelipadar
762103,359,Kandhamal,3119,Baliguda,416769,Kunamaha
762103,359,Kandhamal,3119,Baliguda,416565,Lainipali
762103,359,Kandhamal,3119,Baliguda,416767,Rutungia
762103,359,Kandhamal,3119,Baliguda,416627,Sapakamba
762103,359,Kandhamal,3119,Baliguda,416529,Suleipada
762100,359,Kandhamal,3116,Chakapada,416036,Kanyasahi
762103,359,Kandhamal,3125,Daringbadi,416785,Badungia
762103,359,Kandhamal,3125,Daringbadi,416615,Budrukia
762103,359,Kandhamal,3125,Daringbadi,416811,Jogermaha
762103,359,Kandhamal,3125,Daringbadi,416796,Ladamaha(A)
762103,359,Kandhamal,3125,Daringbadi,416810,Madimaha
762103,359,Kandhamal,3125,Daringbadi,416746,Shirispanga
762100,359,Kandhamal,3114,G.Udayagiri,415801,Burupati
762100,359,Kandhamal,3114,G.Udayagiri,415828,Dakapala
762100,359,Kandhamal,3114,G.Udayagiri,415802,Damanganaju
762100,359,Kandhamal,3114,G.Udayagiri,415847,Mukulingia
762100,359,Kandhamal,3114,G.Udayagiri,415822,Raikala
762100,359,Kandhamal,3114,G.Udayagiri,415842,Retudi
762100,359,Kandhamal,3114,G.Udayagiri,415811,Tumusingia
762103,359,Kandhamal,7496,K. Nuagaon,416696,Dalkipadi
762103,359,Kandhamal,7496,K. Nuagaon,416694,Delapadar
762103,359,Kandhamal,7496,K. Nuagaon,416630,Jadabanda
762103,359,Kandhamal,7496,K. Nuagaon,416676,Sikebari Jangala
762103,359,Kandhamal,7496,K. Nuagaon,416628,Uparamadapadar
762103,359,Kandhamal,3123,Kotagarh,417130,Ganjuguda
762103,359,Kandhamal,3123,Kotagarh,417139,Jargiguda
762103,359,Kandhamal,3123,Kotagarh,417131,Lanjamaha
762103,359,Kandhamal,3123,Kotagarh,417126,Parigada(Pasigada)
752031,362,Khordha,3054,Banapur,408458,Ankulapadar
752031,362,Khordha,3054,Banapur,408353,Badabandhapali
752031,362,Khordha,3054,Banapur,408352,Badasireipurdorabada
752031,362,Khordha,3054,Banapur,408348,Baledihi
752031,362,Khordha,3054,Banapur,408412,Bamadebapur
752031,362,Khordha,3054,Banapur,408370,Bankiapali
752031,362,Khordha,3054,Banapur,408409,Baurigan
752031,362,Khordha,3054,Banapur,408355,Beruanbari
752031,362,Khordha,3054,Banapur,408390,Bhatapada
752031,362,Khordha,3054,Banapur,408436,Bhuskapada
752031,362,Khordha,3054,Banapur,408368,Bighnaput
752031,362,Khordha,3054,Banapur,408325,Binjhala
752031,362,Khordha,3054,Banapur,408460,Birudi
752030,362,Khordha,3054,Banapur,408241,Bisundihi
752031,362,Khordha,3054,Banapur,408329,Chakadapathar
752031,362,Khordha,3054,Banapur,408397,Champagada
752031,362,Khordha,3054,Banapur,408485,Galua
752031,362,Khordha,3054,Banapur,408428,Gateswarpur
752030,362,Khordha,3054,Banapur,408264,Gopikantapur
752030,362,Khordha,3054,Banapur,408266,Gopinathpur
752031,362,Khordha,3054,Banapur,408444,Halanda
752031,362,Khordha,3054,Banapur,408396,Janteswar
752031,362,Khordha,3054,Banapur,408509,Jhintikapalli
752030,362,Khordha,3054,Banapur,408177,Kandhaambajhar
752031,362,Khordha,3054,Banapur,408503,Kasipokhara
752031,362,Khordha,3054,Banapur,408510,Keshapur
752030,362,Khordha,3054,Banapur,408240,Khanata
752031,362,Khordha,3054,Banapur,408331,Khelamunda
752031,362,Khordha,3054,Banapur,408319,Khumulamala
752031,362,Khordha,3054,Banapur,408507,Kiajhari
752031,362,Khordha,3054,Banapur,408392,Krushnapalli
752030,362,Khordha,3054,Banapur,408252,Kuanrpur
752031,362,Khordha,3054,Banapur,408494,Kumurangasasan
752031,362,Khordha,3054,Banapur,408472,Madhusudanpur
752031,362,Khordha,3054,Banapur,408322,Moramori
752030,362,Khordha,3054,Banapur,408191,Nachuni
752030,362,Khordha,3054,Banapur,408244,Nandapur
752030,362,Khordha,3054,Banapur,408181,Nilakanthapur
752031,362,Khordha,3054,Banapur,408465,Panchugaon
752031,362,Khordha,3054,Banapur,408303,Phasipada
752031,362,Khordha,3054,Banapur,408320,Raeipada
752030,362,Khordha,3054,Banapur,408175,Salapadihi
752031,362,Khordha,3054,Banapur,408447,Saluni
752031,362,Khordha,3054,Banapur,408452,Sanadamodarpur
752031,362,Khordha,3054,Banapur,408372,Sananuagaon
752031,362,Khordha,3054,Banapur,408417,Sansireipur
752031,362,Khordha,3054,Banapur,408456,Shuliapali
752031,362,Khordha,3054,Banapur,408450,Shyamasundarpur
752030,362,Khordha,3054,Banapur,408261,Shyamasundarpur
752031,362,Khordha,3054,Banapur,408487,Sunakera
752031,362,Khordha,3054,Banapur,408399,Sundaria
752031,362,Khordha,3054,Banapur,408371,Talaborei
752031,362,Khordha,3054,Banapur,408498,Tumuraputsasan
752055,362,Khordha,3035,Begunia,407296,Badatulasipur
752055,362,Khordha,3035,Begunia,407330,Champatisahi
752055,362,Khordha,3035,Begunia,407407,Chandi
752055,362,Khordha,3035,Begunia,407292,Chiramaru
752055,362,Khordha,3035,Begunia,407290,Kendupalli
752055,362,Khordha,3035,Begunia,407408,Kokasingh
752055,362,Khordha,3035,Begunia,407385,Pattimal
752055,362,Khordha,3035,Begunia,407396,Ramasingprasad
752055,362,Khordha,3035,Begunia,407360,Saradhapur
752055,362,Khordha,3035,Begunia,407337,Sarua
752055,362,Khordha,3035,Begunia,407307,Talagarh
752055,362,Khordha,7498,Bhubaneswar,407485,Barapita
751031,362,Khordha,7498,Bhubaneswar,407522,Barimunda
752055,362,Khordha,7498,Bhubaneswar,407483,Bhagabatipur
752055,362,Khordha,7498,Bhubaneswar,407461,Bhuasuni
752055,362,Khordha,7498,Bhubaneswar,407470,Dalua
751030,362,Khordha,7498,Bhubaneswar,407764,Damodarpur
752055,362,Khordha,7498,Bhubaneswar,407484,Giringaput
752055,362,Khordha,7498,Bhubaneswar,407486,Haridamada
751031,362,Khordha,7498,Bhubaneswar,407514,Jhinkardiha
751029,362,Khordha,7498,Bhubaneswar,407475,Malipada
752055,362,Khordha,7498,Bhubaneswar,407476,Nuagan
751024,362,Khordha,7498,Bhubaneswar,407517,Raghunathpur
752030,362,Khordha,7497,Chilika,408297,Akhupokhara
752030,362,Khordha,7497,Chilika,408251,Ankula
752030,362,Khordha,7497,Chilika,408229,Bankiapalli
752030,362,Khordha,7497,Chilika,408186,Baradihi
752030,362,Khordha,7497,Chilika,408232,Damodarpur
752031,362,Khordha,7497,Chilika,408520,Dibyasinghapur
752030,362,Khordha,7497,Chilika,408235,Gobardhanpur
752030,362,Khordha,7497,Chilika,408291,Hatibari
752030,362,Khordha,7497,Chilika,408193,Lokipur
752030,362,Khordha,7497,Chilika,408290,Nimeimalla
752030,362,Khordha,7497,Chilika,408218,Rahanabelli
752031,362,Khordha,7497,Chilika,408518,Rajapalla
752030,362,Khordha,7497,Chilika,408202,Santarapur
752030,362,Khordha,7497,Chilika,408268,Singeswar
752050,362,Khordha,3049,Jatani,907615,Angarapada
752050,362,Khordha,3049,Jatani,407833,Babaja
752050,362,Khordha,3049,Jatani,407821,Beruan
752050,362,Khordha,3049,Jatani,407817,Bhimapur
752055,362,Khordha,3049,Jatani,407501,Chatabar
752050,362,Khordha,3049,Jatani,407785,Deuliapatna
752050,362,Khordha,3049,Jatani,407794,Harapur
752050,362,Khordha,3049,Jatani,407835,Haripur
752050,362,Khordha,3049,Jatani,407786,Jagasara
752050,362,Khordha,3049,Jatani,407834,Koranga
752050,362,Khordha,3049,Jatani,922799,Kusumati
752055,362,Khordha,3049,Jatani,407496,Majana
752050,362,Khordha,3049,Jatani,407829,Podapada
752050,362,Khordha,3049,Jatani,407846,Rayapurpatana
752050,362,Khordha,3049,Jatani,407803,Santarapur
752050,362,Khordha,3049,Jatani,407806,Uttarmundamuhan
752055,362,Khordha,3036,Khordha,407404,Bangida
752055,362,Khordha,3036,Khordha,407445,Grameswarpur
752055,362,Khordha,3036,Khordha,407343,Hosenpur
752055,362,Khordha,3036,Khordha,407453,Jagannathpur
752055,362,Khordha,3036,Khordha,407437,Jhinkijhari
752055,362,Khordha,3036,Khordha,407434,Keranda
752055,362,Khordha,3036,Khordha,407416,Mangalpur
752055,362,Khordha,3036,Khordha,407438,Nijigarh Tapanga
752055,362,Khordha,3036,Khordha,407372,Palla
752055,362,Khordha,3036,Khordha,407374,Rasulpur
752055,362,Khordha,3036,Khordha,407375,Saradhapur
752055,362,Khordha,3036,Khordha,407313,Tarakai
751019,362,Khordha,3052,Tangi,408012,Badapatna
751019,362,Khordha,3052,Tangi,407978,Balarampur
751019,362,Khordha,3052,Tangi,408023,Bilua
751019,362,Khordha,3052,Tangi,407981,Budhanagarapatna
751019,362,Khordha,3052,Tangi,407979,Chakakamaguru
751019,362,Khordha,3052,Tangi,408010,Gopinathpurpatna
751019,362,Khordha,3052,Tangi,407982,Kanthapurpatna
751019,362,Khordha,3052,Tangi,407990,Kunia
751019,362,Khordha,3052,Tangi,408015,Lalitapatapur
751019,362,Khordha,3052,Tangi,407971,Langudikona
751019,362,Khordha,3052,Tangi,408020,Sanachandrasekharpur
751019,362,Khordha,3052,Tangi,407972,Satamania
764058,363,Koraput,3200,Boriguma,428134,Dabagam
764003,363,Koraput,3209,Jeypore,429101,Dongorchinchi
764003,363,Koraput,3209,Jeypore,429053,Godapodar
764005,363,Koraput,3209,Jeypore,429075,Jayanagar
764058,363,Koraput,3199,Kotpad,428186,Ambabelli
764058,363,Koraput,3199,Kotpad,428107,Anchalaguda
761020,354,Ganjam,3085,Chhatrapur,412140,Balakrishnapur
761020,354,Ganjam,3085,Chhatrapur,412139,Ballibagada
761026,354,Ganjam,3085,Chhatrapur,412073,Bhagirathipur
761026,354,Ganjam,3085,Chhatrapur,412067,Hansapur
761026,354,Ganjam,3085,Chhatrapur,412123,Jimi
761002,354,Ganjam,3085,Chhatrapur,412136,Karapalli
761026,354,Ganjam,3085,Chhatrapur,412061,Khurigam
761020,354,Ganjam,3085,Chhatrapur,412090,Kumarabegapalli
761028,354,Ganjam,3085,Chhatrapur,412079,Patapur
761010,354,Ganjam,7487,Chikiti,413085,Badapalanka
761010,354,Ganjam,7487,Chikiti,412984,Chandapur
761010,354,Ganjam,7487,Chikiti,413074,Dalapalanka
761010,354,Ganjam,7487,Chikiti,413103,Deulamadeli
761010,354,Ganjam,7487,Chikiti,413080,Kalabada
761010,354,Ganjam,7487,Chikiti,413061,Khajuria
761010,354,Ganjam,7487,Chikiti,413091,Kharadhar
761010,354,Ganjam,7487,Chikiti,413067,Laubadi
761010,354,Ganjam,7487,Chikiti,413029,Maundapur
761010,354,Ganjam,7487,Chikiti,413064,Radhamohanpur
761010,354,Ganjam,7487,Chikiti,413092,Ratnamanipur
761010,354,Ganjam,7487,Chikiti,412997,Sinkulibali
761010,354,Ganjam,7487,Chikiti,413034,Talaharidabadi
761010,354,Ganjam,7487,Chikiti,413033,Uparaharidabadi
761108,354,Ganjam,3079,Dharakote,411044,Kusaguma
761110,354,Ganjam,3079,Dharakote,411265,Radhacharanpalli
761012,354,Ganjam,3096,Digapahandi,412765,Chotaraipur
760002,354,Ganjam,3096,Digapahandi,412822,Dhepaguda
761012,354,Ganjam,3096,Digapahandi,412750,Gokarnapur
761012,354,Ganjam,3096,Digapahandi,412751,Kedarapur
761012,354,Ganjam,3096,Digapahandi,412845,Khambakota
760003,354,Ganjam,3096,Digapahandi,412964,Padmapur
761028,354,Ganjam,3086,Ganjam,411977,Binayak Kaithapalli
761028,354,Ganjam,3086,Ganjam,411980,Dadara Khola
761028,354,Ganjam,3086,Ganjam,411965,Jatiakhola
761026,354,Ganjam,3086,Ganjam,412119,Jharapadar
761026,354,Ganjam,3086,Ganjam,412089,Kachara
761028,354,Ganjam,3086,Ganjam,411978,Kahakapur
761026,354,Ganjam,3086,Ganjam,412115,Karapada
761028,354,Ganjam,3086,Ganjam,411985,Madhurchuan
761028,354,Ganjam,3086,Ganjam,411990,Nalabenta
761028,354,Ganjam,3086,Ganjam,411981,Nimisula
761029,354,Ganjam,3086,Ganjam,412018,Pokharibari
761028,354,Ganjam,3086,Ganjam,412038,Subalaya
761126,354,Ganjam,7490,Ghumusar,410576,Badajhola
761126,354,Ganjam,7490,Ghumusar,410540,Bediguba
761126,354,Ganjam,7490,Ghumusar,410570,Boribandha
761126,354,Ganjam,7490,Ghumusar,410556,Daha
761126,354,Ganjam,7490,Ghumusar,410591,Dandipadar
761126,354,Ganjam,7490,Ghumusar,410580,Dhaumundia
761126,354,Ganjam,7490,Ghumusar,410600,Dihapadhal
761126,354,Ganjam,7490,Ghumusar,410631,Dumakumpa
761126,354,Ganjam,7490,Ghumusar,410575,Dungapalli
761126,354,Ganjam,7490,Ghumusar,410606,Golapada
761126,354,Ganjam,7490,Ghumusar,410545,Jamalai
761126,354,Ganjam,7490,Ghumusar,410620,Jamapalli
761126,354,Ganjam,7490,Ghumusar,410629,Jilundipalli
761126,354,Ganjam,7490,Ghumusar,410634,Kaliamba
761126,354,Ganjam,7490,Ghumusar,410585,Khamaredi
761126,354,Ganjam,7490,Ghumusar,410554,Khandikoti
761126,354,Ganjam,7490,Ghumusar,410674,Lalsingi (Ct)
761126,354,Ganjam,7490,Ghumusar,410577,Mahaguda
761126,354,Ganjam,7490,Ghumusar,410561,Rambhapali
761126,354,Ganjam,7490,Ghumusar,410587,Ripitipalli
761126,354,Ganjam,7490,Ghumusar,410604,Sahanapalli
761126,354,Ganjam,7490,Ghumusar,410544,Turumu
761102,354,Ganjam,3090,Hinjili,412290,Allapur
761102,354,Ganjam,3090,Hinjili,412319,Badiambagam
761102,354,Ganjam,3090,Hinjili,412312,Buguda
761102,354,Ganjam,3090,Hinjili,412283,Burupada
761018,354,Ganjam,3090,Hinjili,412231,Digapada
761102,354,Ganjam,3090,Hinjili,412287,Kharida
761102,354,Ganjam,3090,Hinjili,412234,Putiapadar
761126,354,Ganjam,3073,Jagannath Prasad,410660,Baragam
761118,354,Ganjam,3073,Jagannath Prasad,410352,Jatra
761118,354,Ganjam,3073,Jagannath Prasad,410378,Khairaputti
761104,354,Ganjam,3080,Kabisuryanagar,411398,Arjunapalli
761104,354,Ganjam,3080,Kabisuryanagar,411412,Baliapalli
761104,354,Ganjam,3080,Kabisuryanagar,411424,Gangapur
761104,354,Ganjam,3080,Kabisuryanagar,411447,Gudiali
761104,354,Ganjam,3080,Kabisuryanagar,411419,Hindola
761104,354,Ganjam,3080,Kabisuryanagar,411462,Jarada
761104,354,Ganjam,3080,Kabisuryanagar,411383,Osingi
761105,354,Ganjam,3080,Kabisuryanagar,411432,Patharapalli
761104,354,Ganjam,3080,Kabisuryanagar,411428,Pithapur
761104,354,Ganjam,3080,Kabisuryanagar,411381,S.J.Govindapur
761104,354,Ganjam,3080,Kabisuryanagar,411377,Subalaya
761002,354,Ganjam,7486,Kanisi,412620,Gounju
760003,354,Ganjam,7486,Kanisi,412673,Gunupur
760003,354,Ganjam,7486,Kanisi,412663,Majhigam
760003,354,Ganjam,7486,Kanisi,412645,Ralaba
761002,354,Ganjam,7486,Kanisi,412633,Venkatraipur (Ct)
761029,354,Ganjam,7485,Khallikote,411804,Aitipur
761029,354,Ganjam,7485,Khallikote,411783,Badapalli
761028,354,Ganjam,7485,Khallikote,411962,Badapalli
761028,354,Ganjam,7485,Khallikote,411944,Barakuda
761030,354,Ganjam,7485,Khallikote,411769,Barasara
761032,354,Ganjam,7485,Khallikote,411712,Basantabana
761030,354,Ganjam,7485,Khallikote,411894,Bharasa
761032,354,Ganjam,7485,Khallikote,412200,Chellu
761032,354,Ganjam,7485,Khallikote,411760,Danapur
761030,354,Ganjam,7485,Khallikote,411837,Gopalpur
761029,354,Ganjam,7485,Khallikote,411785,Gunduripur
761029,354,Ganjam,7485,Khallikote,411871,Gurunthi
761030,354,Ganjam,7485,Khallikote,411889,Haridamula
761029,354,Ganjam,7485,Khallikote,411793,Jamjholakheta
761030,354,Ganjam,7485,Khallikote,411800,Kaithara Banabila No-53
761028,354,Ganjam,7485,Khallikote,411940,Kanaka
761032,354,Ganjam,7485,Khallikote,411768,Kanasuna
761029,354,Ganjam,7485,Khallikote,411872,Kandigam
761029,354,Ganjam,7485,Khallikote,411830,Karapadar
761030,354,Ganjam,7485,Khallikote,411845,Kendupata
761028,354,Ganjam,7485,Khallikote,411820,Khaitadabanabila
761028,354,Ganjam,7485,Khallikote,411952,Kharinihill
761030,354,Ganjam,7485,Khallikote,411913,Kharinipada
761028,354,Ganjam,7485,Khallikote,411942,Kumbhidhepa
761032,354,Ganjam,7485,Khallikote,412201,Langalaghai Alias Nalinakshyapur
761029,354,Ganjam,7485,Khallikote,411875,Longharasrikrushnasaranpur
761030,354,Ganjam,7485,Khallikote,411920,Maharatha Billa
761029,354,Ganjam,7485,Khallikote,411816,Maheswarpur
761029,354,Ganjam,7485,Khallikote,411843,Manapalli
761029,354,Ganjam,7485,Khallikote,411815,Manikapur
761029,354,Ganjam,7485,Khallikote,411829,Nizagantotapadar
761029,354,Ganjam,7485,Khallikote,411932,Paladhuapalli
761028,354,Ganjam,7485,Khallikote,411934,Pananuagaon
761029,354,Ganjam,7485,Khallikote,411839,Patanakanheipur
761018,354,Ganjam,7485,Khallikote,412199,Sanamadhapur
761029,354,Ganjam,7485,Khallikote,411822,Singipur
761029,354,Ganjam,7485,Khallikote,411810,Tiniambasialipata
761029,354,Ganjam,7485,Khallikote,411805,Ustapada
761104,354,Ganjam,3082,Kodala,411438,Bankakhiabagada
761105,354,Ganjam,3082,Kodala,411645,Champakiari
761032,354,Ganjam,3082,Kodala,411753,Digapadajaganathapur
761032,354,Ganjam,3082,Kodala,411578,Jokalundi
761032,354,Ganjam,3082,Kodala,411728,Kalabahutiabagada
761032,354,Ganjam,3082,Kodala,411729,Kantapada
761030,354,Ganjam,3082,Kodala,411707,Laxminarayanpur
761032,354,Ganjam,3082,Kodala,411748,Mathaberhampur
761104,354,Ganjam,3082,Kodala,411390,Nityanandapalli
761032,354,Ganjam,3082,Kodala,411709,Sanakhalandi
761032,354,Ganjam,3082,Kodala,411758,Santarapur
761032,354,Ganjam,3082,Kodala,411699,Sarania
761030,354,Ganjam,3082,Kodala,411664,Saurapalli
761032,354,Ganjam,3082,Kodala,411695,Tentuliapalli
761032,354,Ganjam,3082,Kodala,411691,Totapada
761102,354,Ganjam,7484,Kukudakhandi,412342,Bankiapalli
760002,354,Ganjam,7484,Kukudakhandi,412832,Banthapalli
760002,354,Ganjam,7484,Kukudakhandi,412576,Lanjiya
760002,354,Ganjam,7484,Kukudakhandi,412594,Lathi
760002,354,Ganjam,7484,Kukudakhandi,412891,Mohada
761010,354,Ganjam,7483,Patrapur,413189,Jenapur
761010,354,Ganjam,7483,Patrapur,413114,Purunatentulia
761105,354,Ganjam,3081,Polasara,411594,Baghadimadhusudanpur
761118,354,Ganjam,3081,Polasara,411587,Banaraghunathapur
761105,354,Ganjam,3081,Polasara,411586,Belagan
761118,354,Ganjam,3081,Polasara,411476,Biraraghunathpur
761105,354,Ganjam,3081,Polasara,411544,Biripur
761105,354,Ganjam,3081,Polasara,411483,Chadhiapadakrushnadaspur
761104,354,Ganjam,3081,Polasara,411385,Dhoyakana
761118,354,Ganjam,3081,Polasara,411562,Dhunkapada
761018,354,Ganjam,3081,Polasara,411525,Gobindapur
761105,354,Ganjam,3081,Polasara,411518,Gochhabadi
761105,354,Ganjam,3081,Polasara,411388,Jakara
761104,354,Ganjam,3081,Polasara,411367,Jemadeipur
761118,354,Ganjam,3081,Polasara,411497,Kanachai
761104,354,Ganjam,3081,Polasara,411372,Kandhapalli
761105,354,Ganjam,3081,Polasara,411481,Khanduru
761105,354,Ganjam,3081,Polasara,411546,Kusapalli
761118,354,Ganjam,3081,Polasara,411589,Mandara
761105,354,Ganjam,3081,Polasara,411396,Mardarajpur
761105,354,Ganjam,3081,Polasara,411560,Narasingapalli
761118,354,Ganjam,3081,Polasara,411500,Paikarapalli
761105,354,Ganjam,3081,Polasara,411545,Potalingi
761105,354,Ganjam,3081,Polasara,411487,Saradhapur
761105,354,Ganjam,3081,Polasara,411582,Sunaribuguda
761102,354,Ganjam,3089,Purushottampur,412289,Antrigam
761018,354,Ganjam,3089,Purushottampur,412163,Bhejiput
761104,354,Ganjam,3089,Purushottampur,411473,Changudipadaranuagam
761018,354,Ganjam,3089,Purushottampur,412164,Chingudighai
761104,354,Ganjam,3089,Purushottampur,411471,Ganganapur
761104,354,Ganjam,3089,Purushottampur,411467,Gopapur
761018,354,Ganjam,3089,Purushottampur,412218,Keshapur
761018,354,Ganjam,3089,Purushottampur,412181,Khatadi
761018,354,Ganjam,3089,Purushottampur,412225,Kolasingi
761018,354,Ganjam,3089,Purushottampur,412184,Ranigam
761012,354,Ganjam,7488,Sanakhemundi,412735,Badua
761012,354,Ganjam,7488,Sanakhemundi,412746,Chakarapur
761012,354,Ganjam,7488,Sanakhemundi,412421,Chanchadapalli
761032,354,Ganjam,7488,Sanakhemundi,412728,Dutiakhandadoli
761012,354,Ganjam,7488,Sanakhemundi,412734,Madagolakandhapalli
761012,354,Ganjam,7488,Sanakhemundi,412732,Moulabhanaja
761110,354,Ganjam,3092,Sheragada,411295,Pakidi
761108,354,Ganjam,3092,Sheragada,411167,P.Karadakana
761108,354,Ganjam,3076,Surada,410841,Asurabandha
761108,354,Ganjam,3076,Surada,410888,Badabadangi
761108,354,Ganjam,3076,Surada,410872,Baduapalli
761108,354,Ganjam,3076,Surada,410863,Bahukapalli
761108,354,Ganjam,3076,Surada,410898,Barapadhani
761108,354,Ganjam,3076,Surada,410860,Bhaliapada
761108,354,Ganjam,3076,Surada,410861,Bijayagopalapur
761108,354,Ganjam,3076,Surada,410821,Gahamapankala
