stateCode,localBodyCode,localBodyName,localBodyType,districtCode,districtName,status
23,250768,Garhakota,Municipality,425,Sagar,FULL MATCH
23,250769,Rehli,Municipality,425,Sagar,FULL MATCH
23,250770,Deori,Municipality,425,Sagar,FULL MATCH
23,250771,Hatta,Municipality,400,Damoh,FULL MATCH
23,250772,Patharia,Town Panchayat,400,Damoh,FULL MATCH
23,250773,Hindoria,Town Panchayat,400,Damoh,FULL MATCH
23,250774,Damoh,Municipality,400,Damoh,FULL MATCH
23,250777,Chitrakoot,Town Panchayat,426,Satna,FULL MATCH
23,250778,Birsinghpur,Town Panchayat,426,Satna,FULL MATCH
23,250779,Kothi,Town Panchayat,426,Satna,FULL MATCH
23,250780,Jaitwara,Town Panchayat,426,Satna,FULL MATCH
23,250781,Satna,Municipal Corporations,426,Satna,FULL MATCH
23,250782,Nagod,Town Panchayat,426,Satna,FULL MATCH
23,250783,Unchahara,Town Panchayat,426,Satna,FULL MATCH
23,250784,Kotar,Town Panchayat,426,Satna,FULL MATCH
23,250785,Rampur Baghelan,Town Panchayat,"426, 784",Satna | Maihar,FULL MATCH
23,250786,Amarpatan,Town Panchayat,"426, 784",Satna | Maihar,FULL MATCH
23,250787,Maihar,Municipality,"426, 784",Satna | Maihar,FULL MATCH
23,250788,Chakghat,Town Panchayat,424,Rewa,FULL MATCH
23,250789,Teonthar,Town Panchayat,424,Rewa,FULL MATCH
23,250790,Sirmaur,Town Panchayat,424,Rewa,FULL MATCH
23,250791,Semaria,Town Panchayat,424,Rewa,FULL MATCH
23,250792,Baikunthpur,Town Panchayat,424,Rewa,FULL MATCH
23,250793,Mangawan,Town Panchayat,424,Rewa,FULL MATCH
23,250794,Hanumana,Town Panchayat,766,MAUGANJ,FULL MATCH
23,250795,Nai-Garhi,Town Panchayat,766,MAUGANJ,FULL MATCH
23,250796,Mauganj,Town Panchayat,766,MAUGANJ,FULL MATCH
23,250797,Rewa,Municipal Corporations,424,Rewa,FULL MATCH
23,250798,Govindgarh,Town Panchayat,424,Rewa,FULL MATCH
23,250799,Gurh,Town Panchayat,424,Rewa,FULL MATCH
23,250800,Chandia,Town Panchayat,436,Umaria,FULL MATCH
23,250801,Umaria,Municipality,436,Umaria,FULL MATCH
23,250802,Pali,Municipality,436,Umaria,FULL MATCH
23,250803,Nowrozabad - Khodargama,Town Panchayat,436,Umaria,FULL MATCH
23,250804,Khand - Bansagar,Town Panchayat,429,Shahdol,FULL MATCH
23,250805,Beohari,Town Panchayat,429,Shahdol,FULL MATCH
23,250806,Jaisinghnagar,Town Panchayat,425,Sagar,FULL MATCH
23,250807,Shahdol,Municipality,"429, 436",Shahdol | Umaria,FULL MATCH
23,250808,Burhar,Town Panchayat,429,Shahdol,FULL MATCH
23,250809,Dhanpuri,Municipality,,,NO MATCH
23,250815,Devri,Town Panchayat,425,Sagar,FULL MATCH
23,250818,Majhauli,Town Panchayat,433,Sidhi,FULL MATCH
23,250819,Singoli,Town Panchayat,419,Neemuch,FULL MATCH
23,250820,Ratangarh,Town Panchayat,419,Neemuch,FULL MATCH
23,250821,Diken,Town Panchayat,419,Neemuch,FULL MATCH
23,250822,Jawad,Town Panchayat,419,Neemuch,FULL MATCH
23,250823,Neemuch,Municipality,"416, 419",Mandsaur | Neemuch,FULL MATCH
23,250824,Jiran,Town Panchayat,419,Neemuch,FULL MATCH
23,250825,Rampura,Town Panchayat,419,Neemuch,FULL MATCH
23,250826,Manasa,Town Panchayat,"396, 419, 427",Bhopal | Neemuch | Sehore,AMBIGUOUS MATCH
23,250827,Bhanpura,Town Panchayat,"402, 416, 419",Dewas | Mandsaur | Neemuch,AMBIGUOUS MATCH
23,250828,Malhargarh,Town Panchayat,416,Mandsaur,FULL MATCH
23,250829,Narayangarh,Town Panchayat,"416, 419",Mandsaur | Neemuch,FULL MATCH
23,250830,Piplya Mandi,Town Panchayat,"416, 419",Mandsaur | Neemuch,FULL MATCH
23,250831,Garoth,Town Panchayat,416,Mandsaur,FULL MATCH
23,250832,Shamgarh,Town Panchayat,416,Mandsaur,FULL MATCH
23,250833,Mandsaur,Municipality,416,Mandsaur,FULL MATCH
23,250834,Nagri,Town Panchayat,416,Mandsaur,FULL MATCH
23,250835,Sitamau,Town Panchayat,416,Mandsaur,FULL MATCH
23,250836,Piploda,Town Panchayat,423,Ratlam,FULL MATCH
23,250837,Jaora,Municipality,423,Ratlam,FULL MATCH
23,250838,Badawada,Town Panchayat,423,Ratlam,FULL MATCH
23,250839,Alot,Town Panchayat,423,Ratlam,FULL MATCH
23,250840,Tal,Town Panchayat,423,Ratlam,FULL MATCH
23,250841,Sailana,Town Panchayat,423,Ratlam,FULL MATCH
23,250842,Namli,Town Panchayat,423,Ratlam,FULL MATCH
23,250843,Ratlam,Municipal Corporations,423,Ratlam,FULL MATCH
23,250845,Khacharod,Municipality,435,Ujjain,FULL MATCH
23,250846,Nagda,Municipality,435,Ujjain,FULL MATCH
23,250847,Unhel,Town Panchayat,435,Ujjain,FULL MATCH
23,250849,Mahidpur,Municipality,435,Ujjain,FULL MATCH
23,250850,Tarana,Town Panchayat,435,Ujjain,FULL MATCH
23,250851,Ujjain,Municipal Corporations,435,Ujjain,FULL MATCH
23,250852,Badnagar,Municipality,435,Ujjain,FULL MATCH
23,250853,Soyatkalan,Town Panchayat,667,Agar-Malwa,FULL MATCH
23,250854,Susner,Town Panchayat,667,Agar-Malwa,FULL MATCH
23,250855,Nalkheda,Town Panchayat,667,Agar-Malwa,FULL MATCH
23,250857,Badod,Town Panchayat,667,Agar-Malwa,FULL MATCH
23,250858,Agar,Municipality,667,Agar-Malwa,FULL MATCH
23,250859,Kanad,Town Panchayat,667,Agar-Malwa,FULL MATCH
23,250860,Shajapur,Municipality,430,Shajapur,FULL MATCH
23,250861,Maksi,Town Panchayat,430,Shajapur,FULL MATCH
23,250862,Shujalpur,Municipality,430,Shajapur,FULL MATCH
23,250863,Akodia,Town Panchayat,430,Shajapur,FULL MATCH
23,250864,Polaykalan,Town Panchayat,430,Shajapur,FULL MATCH
23,250865,Bhaurasa,Town Panchayat,402,Dewas,FULL MATCH
23,250866,Sonkatch,Town Panchayat,402,Dewas,FULL MATCH
23,250867,Dewas,Municipal Corporations,402,Dewas,FULL MATCH
23,250868,Kannod,Town Panchayat,402,Dewas,FULL MATCH
23,250869,Loharda,Town Panchayat,403,Dhar,FULL MATCH
23,250870,Kantaphod,Town Panchayat,402,Dewas,FULL MATCH
23,250871,Satwas,Town Panchayat,402,Dewas,FULL MATCH
23,250872,Hatpipalya,Town Panchayat,402,Dewas,FULL MATCH
23,250873,Karnawad,Town Panchayat,402,Dewas,FULL MATCH
23,250875,Khategaon,Town Panchayat,402,Dewas,FULL MATCH
23,250876,Thandla,Town Panchayat,412,Jhabua,FULL MATCH
23,250877,Petlawad,Town Panchayat,412,Jhabua,FULL MATCH
23,250879,Jhabua,Municipality,"412, 639",Jhabua | Alirajpur,FULL MATCH
23,250880,Bhavra,Town Panchayat,639,Alirajpur,FULL MATCH
23,250881,Jobat,Town Panchayat,639,Alirajpur,FULL MATCH
23,250882,Alirajpur,Municipality,"412, 639",Jhabua | Alirajpur,FULL MATCH
23,250883,Ranapur,Town Panchayat,"412, 639",Jhabua | Alirajpur,FULL MATCH
23,250884,Badnawar,Town Panchayat,"402, 403",Dewas | Dhar,AMBIGUOUS MATCH
23,250885,Rajgarh,Municipality,"422, 427",Rajgarh | Sehore,FULL MATCH
23,250886,Sardarpur,Town Panchayat,403,Dhar,FULL MATCH
23,250887,Dhar,Municipality,403,Dhar,FULL MATCH
23,250888,Pithampur,Municipality,403,Dhar,FULL MATCH
23,250889,Mandav,Town Panchayat,"402, 403",Dewas | Dhar,AMBIGUOUS MATCH
23,250891,Kukshi,Town Panchayat,"402, 403",Dewas | Dhar,AMBIGUOUS MATCH
23,250892,Manawar,Municipality,403,Dhar,FULL MATCH
23,250893,Dhamnod Ratlam,Town Panchayat,423,Ratlam,FULL MATCH
23,250894,Dharampuri,Town Panchayat,403,Dhar,FULL MATCH
23,250895,Runji -Gautampura,Town Panchayat,410,Indore,FULL MATCH
23,250896,Depalpur,Town Panchayat,"402, 410",Dewas | Indore,AMBIGUOUS MATCH
23,250897,Betma,Town Panchayat,"402, 410",Dewas | Indore,AMBIGUOUS MATCH
23,250898,Sawer,Town Panchayat,"402, 410",Dewas | Indore,AMBIGUOUS MATCH
23,250900,Hatod,Town Panchayat,"402, 410",Dewas | Indore,AMBIGUOUS MATCH
23,250901,Indore,Municipal Corporations,410,Indore,AMBIGUOUS MATCH
23,250904,Rau,Town Panchayat,"402, 410",Dewas | Indore,AMBIGUOUS MATCH
23,250905,Mhowgaon,Town Panchayat,410,Indore,FULL MATCH
23,250906,Manpur,Town Panchayat,"402, 410",Dewas | Indore,AMBIGUOUS MATCH
23,250907,Barwaha,Municipality,414,Khargone (West Nimar),FULL MATCH
23,250908,Sanawad,Municipality,"393, 405, 414",Barwani | Khandwa (East Nimar) | Khargone (West Nimar),FULL MATCH
23,250909,Maheshwar,Town Panchayat,"393, 414",Barwani | Khargone (West Nimar),FULL MATCH
23,250910,Mandleshwar,Town Panchayat,"393, 414",Barwani | Khargone (West Nimar),FULL MATCH
23,250911,Kasrawad,Town Panchayat,"393, 414",Barwani | Khargone (West Nimar),FULL MATCH
23,250912,Bhikangaon,Town Panchayat,"397, 414",Burhanpur | Khargone (West Nimar),FULL MATCH
23,250913,Khargone,Municipality,"393, 397, 414",Barwani | Burhanpur | Khargone (West Nimar),FULL MATCH
23,250914,Barwani,Municipality,"393, 414",Barwani | Khargone (West Nimar),FULL MATCH
23,250915,Anjad,Town Panchayat,"393, 414",Barwani | Khargone (West Nimar),FULL MATCH
23,250916,Rajpur,Town Panchayat,"393, 414",Barwani | Khargone (West Nimar),FULL MATCH
23,250917,Pansemal,Town Panchayat,393,Barwani,FULL MATCH
23,250918,Khetia,Town Panchayat,393,Barwani,FULL MATCH
23,250919,Sendhwa,Municipality,393,Barwani,FULL MATCH
23,250920,Harsud,Town Panchayat,405,Khandwa (East Nimar),FULL MATCH
23,250921,Omkareshwar,Town Panchayat,"405, 414",Khandwa (East Nimar) | Khargone (West Nimar),FULL MATCH
23,250922,Mundi,Town Panchayat,405,Khandwa (East Nimar),FULL MATCH
